payee_id,profile_type,label_fraud_like,account_age,transaction_count,incoming_volume,outgoing_volume,transaction_velocity,unique_senders,complaint_count,complaint_rate,successful_transaction_ratio,refund_ratio,suspicious_counterparty_count,transaction_concentration,incoming_outgoing_ratio
payee_004352,NEW_ACCOUNT,0,39,23,1839.79,2561.85,0.5897,3,0,0.0,0.9253,0.0,0,0.2888,0.7181
payee_004353,TRUSTED_MERCHANT,0,1237,19427,69185.97,7915.46,15.7049,1685,0,0.0,0.9761,0.0,0,0.0407,8.7406
payee_004354,SUSPICIOUS_ACCOUNT,1,3,90,17713.69,16651.15,30.0,23,6,0.0667,0.8392,0.2201,2,0.7461,1.0638
payee_004355,NEW_ACCOUNT,0,32,0,227.98,3548.87,0.0,3,0,0.0,0.8418,0.0994,0,0.6267,0.0642
payee_004356,CONFIRMED_SCAM_LIKE,1,22,58,21212.91,13839.52,2.6364,281,6,0.1034,0.7237,0.2316,6,0.5212,1.5328
payee_004357,NORMAL_USER,0,1840,68,22945.68,2775.72,0.037,9,0,0.0,0.8559,0.081,1,0.2149,8.2666
payee_004358,NORMAL_USER,0,610,40,8919.82,8577.69,0.0656,22,0,0.0,0.8917,0.0,0,0.3184,1.0399
payee_004359,NEW_ACCOUNT,0,10,24,3947.69,1751.26,2.4,4,0,0.0,0.81,0.0,1,0.3091,2.2542
payee_004360,NORMAL_USER,0,1938,194,15732.21,7135.27,0.1001,34,0,0.0,1.0,0.0905,0,0.2238,2.2049
payee_004361,NORMAL_USER,0,987,76,9054.86,8103.79,0.077,59,0,0.0,0.843,0.0689,0,0.1136,1.1174
payee_004362,NEW_ACCOUNT,0,44,2,4188.19,7951.0,0.0455,6,1,0.5,1.0,0.0,0,0.3701,0.5267
payee_004363,CONFIRMED_SCAM_LIKE,1,45,32,28286.2,22614.96,0.7111,20,4,0.125,0.4455,0.3937,0,0.8875,1.2508
payee_004364,NEW_ACCOUNT,0,21,18,3195.59,7134.91,0.8571,9,1,0.0556,0.748,0.0852,0,0.3017,0.4479
payee_004365,TRUSTED_MERCHANT,0,2240,17336,169169.69,46955.07,7.7393,4121,3,0.0002,1.0,0.0,0,0.0334,3.6028
payee_004366,NORMAL_USER,0,1466,328,7631.41,7555.14,0.2237,15,1,0.003,0.7816,0.0,0,0.0823,1.0101
payee_004367,NORMAL_USER,0,1265,181,23527.84,11133.32,0.1431,3,0,0.0,0.9037,0.0,0,0.1681,2.1133
payee_004368,TRUSTED_MERCHANT,0,2945,6022,176185.14,15017.6,2.0448,4263,2,0.0003,0.9404,0.0,0,0.0179,11.7319
payee_004369,NORMAL_USER,0,287,61,15085.78,19464.78,0.2125,25,1,0.0164,1.0,0.0605,0,0.0822,0.775
payee_004370,NORMAL_USER,0,1888,232,10576.51,12634.99,0.1229,6,1,0.0043,0.9978,0.0654,0,0.3778,0.8371
payee_004371,TRUSTED_MERCHANT,0,1581,13011,99358.14,23080.61,8.2296,4904,1,0.0001,0.6526,0.2352,0,0.0821,4.3048
payee_004372,NORMAL_USER,0,104,101,5117.8,16811.44,0.9712,44,1,0.0099,1.0,0.0843,0,0.3924,0.3044
payee_004373,TRUSTED_MERCHANT,0,779,16801,130342.7,38009.12,21.5674,3290,1,0.0001,1.0,0.0,0,0.0465,3.4292
payee_004374,NORMAL_USER,0,1847,279,11133.64,25512.1,0.1511,15,0,0.0,0.9797,0.1126,0,0.2369,0.4364
payee_004375,TRUSTED_MERCHANT,0,387,18193,53699.04,19538.72,47.0103,1455,0,0.0,1.0,0.0418,0,0.0628,2.7483
payee_004376,NEW_ACCOUNT,0,42,21,2803.67,4309.08,0.5,7,0,0.0,0.9855,0.1366,0,0.2344,0.6506
payee_004377,NORMAL_USER,0,424,333,5882.38,20758.47,0.7854,46,1,0.003,0.8513,0.0649,1,0.2274,0.2834
payee_004378,SUSPICIOUS_ACCOUNT,1,79,8,28934.24,34361.91,0.1013,56,3,0.375,0.7808,0.2266,2,0.5636,0.842
payee_004379,TRUSTED_MERCHANT,0,1349,19983,133252.03,29208.39,14.8132,1910,1,0.0001,0.9273,0.0649,0,0.0616,4.5621
payee_004380,NORMAL_USER,0,1621,65,14895.96,468.98,0.0401,14,0,0.0,0.8872,0.072,0,0.266,31.7623
payee_004381,NORMAL_USER,0,1446,197,8215.01,12093.14,0.1362,6,0,0.0,0.9087,0.0347,0,0.1906,0.6793
payee_004382,NORMAL_USER,0,137,203,4419.78,6353.11,1.4818,26,0,0.0,0.8837,0.0549,0,0.3294,0.6957
payee_004383,NORMAL_USER,0,1007,18,2615.39,7827.62,0.0179,14,1,0.0556,0.9038,0.0,0,0.1711,0.3341
payee_004384,REPORTED_LEGITIMATE,0,649,2875,39855.98,6096.31,4.4299,710,6,0.0021,0.8215,0.1892,0,0.2166,6.5377
payee_004385,SUSPICIOUS_ACCOUNT,1,27,49,23931.85,17376.4,1.8148,27,7,0.1429,0.704,0.2948,5,0.3183,1.3773
payee_004386,NORMAL_USER,0,537,300,22228.21,11221.65,0.5587,32,0,0.0,0.831,0.0,0,0.3741,1.9808
payee_004387,TRUSTED_MERCHANT,0,759,19814,75541.52,12471.85,26.1054,1266,0,0.0,0.9834,0.0866,0,0.0793,6.057
payee_004388,NEW_ACCOUNT,0,26,15,459.59,3074.04,0.5769,1,0,0.0,0.918,0.0999,0,0.3534,0.1495
payee_004389,NORMAL_USER,0,447,342,28847.05,19813.5,0.7651,43,0,0.0,0.9231,0.0,0,0.1958,1.4559
payee_004390,NORMAL_USER,0,1387,377,6689.54,9131.59,0.2718,10,0,0.0,0.8722,0.0014,0,0.0879,0.7326
payee_004391,NEW_ACCOUNT,0,5,24,705.06,3868.81,4.8,8,0,0.0,0.9948,0.1282,0,0.6864,0.1822
payee_004392,NORMAL_USER,0,347,149,16859.77,15779.68,0.4294,43,0,0.0,0.8722,0.1158,0,0.1356,1.0684
payee_004393,NEW_ACCOUNT,0,3,20,4163.62,1871.51,6.6667,2,0,0.0,0.9993,0.0973,0,0.2358,2.2247
payee_004394,NORMAL_USER,0,935,142,8969.21,10598.26,0.1519,41,1,0.007,0.9094,0.0314,0,0.3069,0.8463
payee_004395,NORMAL_USER,0,666,85,12632.08,7899.82,0.1276,36,1,0.0118,0.889,0.0521,0,0.0579,1.599
payee_004396,NORMAL_USER,0,461,309,8943.12,11630.42,0.6703,50,0,0.0,0.913,0.0,1,0.1025,0.7689
payee_004397,NEW_ACCOUNT,0,33,0,7720.06,1694.38,0.0,3,0,0.0,1.0,0.0,0,0.3083,4.5563
payee_004398,TRUSTED_MERCHANT,0,942,17444,167137.22,34414.52,18.518,1858,0,0.0,0.9898,0.0,1,0.0634,4.8566
payee_004399,NEW_ACCOUNT,0,22,2,269.36,2923.84,0.0909,1,0,0.0,0.9181,0.0,0,0.6972,0.0921
payee_004400,REPORTED_LEGITIMATE,0,777,1946,45716.17,9688.02,2.5045,580,2,0.001,0.9663,0.0804,0,0.1348,4.7188
payee_004401,NEW_ACCOUNT,0,6,21,2780.96,2228.38,3.5,9,2,0.0952,0.8655,0.0,0,0.6183,1.248
payee_004402,TRUSTED_MERCHANT,0,915,3866,155147.07,12510.87,4.2251,331,3,0.0008,0.9547,0.0065,0,0.0247,12.401
payee_004403,NORMAL_USER,0,1259,291,8028.7,22750.87,0.2311,36,0,0.0,0.8609,0.0832,1,0.2677,0.3529
payee_004404,NORMAL_USER,0,240,181,8750.36,13398.52,0.7542,16,0,0.0,1.0,0.0352,1,0.0673,0.6531
payee_004405,NORMAL_USER,0,1782,212,13547.41,15748.71,0.119,25,3,0.0142,0.5741,0.1742,0,0.0505,0.8602
payee_004406,SUSPICIOUS_ACCOUNT,1,110,129,16608.82,14692.5,1.1727,91,2,0.0155,0.8762,0.1145,3,0.3275,1.1304
payee_004407,NORMAL_USER,0,256,242,10375.87,8994.72,0.9453,19,0,0.0,0.9597,0.0326,1,0.1535,1.1536
payee_004408,SUSPICIOUS_ACCOUNT,1,79,60,2100.21,1206.69,0.7595,10,4,0.0667,0.5508,0.2634,1,0.7949,1.7405
payee_004409,TRUSTED_MERCHANT,0,703,19275,187943.25,46494.31,27.4182,2548,4,0.0002,0.7067,0.2426,0,0.097,4.0423
payee_004410,NORMAL_USER,0,1159,230,22072.47,8349.6,0.1984,8,0,0.0,1.0,0.0,0,0.1071,2.6435
payee_004411,TRUSTED_MERCHANT,0,700,18123,129785.18,11311.91,25.89,3091,4,0.0002,1.0,0.0285,0,0.0986,11.4733
payee_004412,NEW_ACCOUNT,0,11,15,452.92,1953.99,1.3636,6,0,0.0,0.9539,0.0463,0,0.2025,0.2318
payee_004413,TRUSTED_MERCHANT,0,3255,15497,90730.33,12471.54,4.761,4930,1,0.0001,0.9621,0.073,0,0.0405,7.275
payee_004414,NORMAL_USER,0,923,391,9790.7,17130.49,0.4236,52,1,0.0026,0.8275,0.0783,0,0.35,0.5715
payee_004415,NEW_ACCOUNT,0,9,7,8688.57,5006.52,0.7778,9,1,0.1429,0.8447,0.0501,0,0.5027,1.7355
payee_004416,NORMAL_USER,0,1198,125,13908.83,4484.61,0.1043,21,0,0.0,0.9774,0.0,0,0.2454,3.1015
payee_004417,TRUSTED_MERCHANT,0,1187,14059,96175.86,26559.32,11.8441,630,2,0.0001,1.0,0.027,0,0.0403,3.6212
payee_004418,TRUSTED_MERCHANT,0,2113,4752,104940.95,17475.94,2.2489,3493,3,0.0006,1.0,0.0521,0,0.0935,6.0049
payee_004419,NORMAL_USER,0,569,137,7156.41,26760.41,0.2408,45,1,0.0073,0.877,0.1191,0,0.2139,0.2674
payee_004420,NORMAL_USER,0,1469,198,761.61,10321.09,0.1348,59,1,0.0051,0.9473,0.0632,0,0.1098,0.0738
payee_004421,NORMAL_USER,0,1512,213,3801.52,9947.84,0.1409,43,0,0.0,0.9956,0.0577,0,0.3221,0.3821
payee_004422,NORMAL_USER,0,1657,302,11907.65,4993.34,0.1823,42,1,0.0033,0.8179,0.0984,0,0.2501,2.3847
payee_004423,NORMAL_USER,0,1004,108,10246.64,10998.37,0.1076,5,1,0.0093,0.9231,0.0831,0,0.1419,0.9317
payee_004424,NORMAL_USER,0,1459,181,8000.56,9462.03,0.1241,25,1,0.0055,0.9491,0.0,0,0.1452,0.8455
payee_004425,NORMAL_USER,0,448,235,9775.49,31100.94,0.5246,35,0,0.0,0.8658,0.1155,0,0.2412,0.3143
payee_004426,NORMAL_USER,0,524,324,9280.78,8740.25,0.6183,14,0,0.0,1.0,0.067,0,0.1151,1.0618
payee_004427,TRUSTED_MERCHANT,0,962,17909,163792.89,16617.7,18.6164,1863,1,0.0001,0.9482,0.0047,0,0.0389,9.8565
payee_004428,NORMAL_USER,0,1492,289,12224.89,11742.16,0.1937,27,1,0.0035,0.9469,0.0652,0,0.2223,1.0411
payee_004429,TRUSTED_MERCHANT,0,1766,16379,87302.79,13804.64,9.2746,4959,2,0.0001,0.8769,0.0,0,0.0537,6.3242
payee_004430,NORMAL_USER,0,1504,117,3589.12,10514.04,0.0778,39,0,0.0,1.0,0.1741,0,0.1547,0.3414
payee_004431,SUSPICIOUS_ACCOUNT,1,40,17,47858.22,28320.22,0.425,65,3,0.1765,0.803,0.2432,4,0.7153,1.6899
payee_004432,REPORTED_LEGITIMATE,0,1302,569,20238.5,5468.78,0.437,749,8,0.0141,1.0,0.087,0,0.2215,3.7007
payee_004433,NORMAL_USER,0,296,45,7256.28,29415.74,0.152,55,0,0.0,0.9644,0.039,0,0.088,0.2467
payee_004434,NORMAL_USER,0,793,330,22210.74,14737.21,0.4161,30,1,0.003,0.9137,0.1446,0,0.3651,1.5071
payee_004435,NORMAL_USER,0,1887,149,7004.9,4537.27,0.079,10,0,0.0,1.0,0.1213,0,0.3889,1.5439
payee_004436,REPORTED_LEGITIMATE,0,1017,2589,35672.29,2954.34,2.5457,759,4,0.0015,0.9372,0.0757,0,0.1589,12.0745
payee_004437,NORMAL_USER,0,1092,399,16862.53,10835.96,0.3654,54,4,0.01,0.7467,0.0818,0,0.0978,1.5562
payee_004438,NORMAL_USER,0,1536,244,16294.81,11199.58,0.1589,15,0,0.0,0.8681,0.1411,0,0.2018,1.4549
payee_004439,NORMAL_USER,0,173,339,12023.23,11044.69,1.9595,51,1,0.0029,0.89,0.0316,0,0.3699,1.0886
payee_004440,TRUSTED_MERCHANT,0,1868,3645,40131.52,4121.17,1.9513,2926,2,0.0005,0.9034,0.0295,0,0.0742,9.7379
payee_004441,NORMAL_USER,0,1293,93,17681.27,26374.57,0.0719,3,1,0.0108,1.0,0.0934,0,0.2068,0.6704
payee_004442,SUSPICIOUS_ACCOUNT,1,89,19,4102.18,3379.75,0.2135,122,3,0.1579,0.7574,0.321,3,0.5716,1.2138
payee_004443,SUSPICIOUS_ACCOUNT,1,70,21,11409.07,9078.36,0.3,96,1,0.0476,0.7864,0.0932,2,0.3889,1.2567
payee_004444,TRUSTED_MERCHANT,0,416,19815,140439.54,15400.25,47.6322,4602,3,0.0002,1.0,0.1458,0,0.0289,9.1193
payee_004445,NORMAL_USER,0,1257,262,7455.56,13395.97,0.2084,4,1,0.0038,0.953,0.0535,1,0.1412,0.5566
payee_004446,NORMAL_USER,0,387,321,24222.36,9218.06,0.8295,31,0,0.0,1.0,0.073,0,0.3391,2.6277
payee_004447,NORMAL_USER,0,729,386,8202.03,8667.48,0.5295,35,0,0.0,0.8853,0.1544,0,0.2964,0.9463
payee_004448,NORMAL_USER,0,833,197,9141.54,16863.24,0.2365,41,0,0.0,1.0,0.0322,0,0.2609,0.5421
payee_004449,TRUSTED_MERCHANT,0,1503,8218,129114.94,22408.94,5.4677,2246,1,0.0001,0.9395,0.0,0,0.0326,5.7618
payee_004450,REPORTED_LEGITIMATE,0,1032,103,22601.58,5299.42,0.0998,700,6,0.0583,0.9615,0.0161,0,0.1469,4.2649
payee_004451,CONFIRMED_SCAM_LIKE,1,55,39,15383.79,13360.5,0.7091,288,10,0.2564,0.7045,0.4706,2,0.5246,1.1514
payee_004452,NEW_ACCOUNT,0,15,16,5403.93,818.45,1.0667,2,2,0.125,0.9817,0.1617,0,0.2325,6.6027
payee_004453,NEW_ACCOUNT,0,27,1,1039.09,6315.66,0.037,0,0,0.0,1.0,0.072,0,0.409,0.1645
payee_004454,NORMAL_USER,0,712,244,12268.26,13968.17,0.3427,41,0,0.0,1.0,0.0391,0,0.1992,0.8783
payee_004455,NORMAL_USER,0,1064,368,6370.7,23979.65,0.3459,18,0,0.0,0.9971,0.0292,0,0.2773,0.2657
payee_004456,TRUSTED_MERCHANT,0,1000,632,178393.53,35203.91,0.632,1042,4,0.0063,0.8661,0.0285,0,0.044,5.0674
payee_004457,NORMAL_USER,0,1453,83,17003.03,10552.87,0.0571,4,0,0.0,0.8331,0.0,1,0.2674,1.6112
payee_004458,TRUSTED_MERCHANT,0,764,15657,53744.44,11281.87,20.4935,3394,1,0.0001,0.9129,0.0464,0,0.0675,4.7638
payee_004459,REPORTED_LEGITIMATE,0,1796,1538,26664.07,5548.48,0.8563,502,1,0.0007,0.9074,0.1256,1,0.1069,4.8057
payee_004460,NORMAL_USER,0,1376,158,27354.91,19981.14,0.1148,3,0,0.0,0.9446,0.0,0,0.1007,1.369
payee_004461,NORMAL_USER,0,1115,397,8510.29,17780.79,0.3561,43,0,0.0,0.855,0.0416,0,0.3968,0.4786
payee_004462,NORMAL_USER,0,1882,383,11597.83,4557.56,0.2035,28,1,0.0026,0.8352,0.0,0,0.2629,2.5447
payee_004463,CONFIRMED_SCAM_LIKE,1,30,7,10800.14,6716.1,0.2333,222,5,0.7143,0.359,0.3412,0,0.6858,1.6081
payee_004464,TRUSTED_MERCHANT,0,1037,19076,97252.33,12541.52,18.3954,1934,0,0.0,1.0,0.0,0,0.0331,7.7544
payee_004465,TRUSTED_MERCHANT,0,3578,9006,103384.25,26896.94,2.517,4329,2,0.0002,1.0,0.0,1,0.0934,3.8437
payee_004466,TRUSTED_MERCHANT,0,1503,18969,150420.98,17122.18,12.6208,1227,2,0.0001,0.9356,0.0031,0,0.023,8.7852
payee_004467,NEW_ACCOUNT,0,24,13,2851.72,2228.58,0.5417,2,0,0.0,0.9691,0.199,0,0.6835,1.2796
payee_004468,CONFIRMED_SCAM_LIKE,1,2,99,23928.61,17764.61,49.5,271,7,0.0707,0.6482,0.233,3,0.5375,1.347
payee_004469,NORMAL_USER,0,726,101,7806.68,17445.92,0.1391,24,0,0.0,1.0,0.0527,0,0.374,0.4475
payee_004470,SUSPICIOUS_ACCOUNT,1,17,21,10762.8,6833.89,1.2353,129,3,0.1429,0.9051,0.1143,4,0.7524,1.5749
payee_004471,NORMAL_USER,0,730,268,17823.23,21473.11,0.3671,6,3,0.0112,0.9398,0.1097,0,0.27,0.83
payee_004472,NEW_ACCOUNT,0,29,23,868.53,1532.65,0.7931,0,0,0.0,0.9808,0.029,0,0.2113,0.5667
payee_004473,TRUSTED_MERCHANT,0,1263,15938,143985.82,8301.58,12.6192,3276,1,0.0001,0.967,0.0249,0,0.028,17.3444
payee_004474,NORMAL_USER,0,916,384,12796.29,13678.26,0.4192,9,0,0.0,0.9069,0.1426,1,0.3433,0.9355
payee_004475,NEW_ACCOUNT,0,34,20,2416.95,1935.76,0.5882,1,0,0.0,0.8794,0.0986,0,0.2487,1.2486
payee_004476,NORMAL_USER,0,1761,181,3412.92,1008.81,0.1028,50,0,0.0,1.0,0.0338,0,0.1551,3.3831
payee_004477,NORMAL_USER,0,1734,164,4473.4,13044.72,0.0946,43,0,0.0,1.0,0.0,1,0.2522,0.3429
payee_004478,REPORTED_LEGITIMATE,0,236,2812,17526.99,2218.49,11.9153,325,3,0.0011,0.5507,0.0975,0,0.2821,7.9004
payee_004479,CONFIRMED_SCAM_LIKE,1,3,44,33619.04,21068.87,14.6667,255,7,0.1591,0.7127,0.444,4,0.8695,1.5957
payee_004480,NORMAL_USER,0,1002,68,8763.15,4628.9,0.0679,24,1,0.0147,1.0,0.0644,0,0.2578,1.8931
payee_004481,NEW_ACCOUNT,0,25,17,4500.52,5707.39,0.68,6,0,0.0,0.8215,0.0039,0,0.4249,0.7885
payee_004482,REPORTED_LEGITIMATE,0,167,478,47030.0,17138.2,2.8623,249,1,0.0021,0.8471,0.0704,0,0.2123,2.7442
payee_004483,NORMAL_USER,0,454,67,9598.76,6660.29,0.1476,12,1,0.0149,0.9221,0.0,0,0.1559,1.4412
payee_004484,SUSPICIOUS_ACCOUNT,1,15,103,16421.78,21056.84,6.8667,65,7,0.068,0.7345,0.2764,0,0.7458,0.7799
payee_004485,NORMAL_USER,0,1714,324,10972.46,19147.03,0.189,24,0,0.0,0.889,0.0312,0,0.2966,0.5731
payee_004486,NEW_ACCOUNT,0,15,21,336.6,732.77,1.4,9,1,0.0476,0.9475,0.0,0,0.3702,0.4593
payee_004487,TRUSTED_MERCHANT,0,685,14362,136890.64,40753.94,20.9664,3371,2,0.0001,0.9151,0.0512,0,0.0646,3.359
payee_004488,NORMAL_USER,0,1719,268,7302.74,20036.51,0.1559,20,2,0.0075,0.9001,0.0,0,0.0971,0.3645
payee_004489,NORMAL_USER,0,514,7,6268.77,12158.76,0.0136,10,0,0.0,0.8221,0.0996,2,0.2372,0.5156
payee_004490,NORMAL_USER,0,781,134,19483.66,8268.47,0.1716,12,1,0.0075,1.0,0.0665,0,0.2311,2.3564
payee_004491,SUSPICIOUS_ACCOUNT,1,102,167,13543.6,8194.06,1.6373,81,2,0.012,0.5778,0.1798,6,0.3135,1.6529
payee_004492,CONFIRMED_SCAM_LIKE,1,46,69,29589.54,14149.32,1.5,141,8,0.1159,0.3915,0.4209,6,0.8111,2.0912
payee_004493,TRUSTED_MERCHANT,0,2843,11191,147838.01,40511.4,3.9363,308,4,0.0004,1.0,0.1129,0,0.084,3.6493
payee_004494,NORMAL_USER,0,404,280,10250.38,11660.46,0.6931,23,1,0.0036,0.9242,0.0036,0,0.195,0.8791
payee_004495,NORMAL_USER,0,1370,169,4561.68,4314.65,0.1234,50,0,0.0,0.9266,0.0117,0,0.1255,1.0573
payee_004496,NORMAL_USER,0,923,160,14043.82,8714.45,0.1733,49,1,0.0062,1.0,0.0,0,0.2874,1.6116
payee_004497,NORMAL_USER,0,1144,30,5048.58,11280.91,0.0262,7,1,0.0333,0.9613,0.0,0,0.3713,0.4475
payee_004498,SUSPICIOUS_ACCOUNT,1,94,168,25592.74,15031.29,1.7872,85,2,0.0119,0.8493,0.3335,1,0.5198,1.7026
payee_004499,NEW_ACCOUNT,0,32,0,4144.45,1516.73,0.0,2,0,0.0,0.8283,0.0431,0,0.4747,2.7325
payee_004500,TRUSTED_MERCHANT,0,743,16845,232814.69,29725.37,22.6716,783,0,0.0,0.9835,0.072,0,0.0203,7.8322
payee_004501,NORMAL_USER,0,1988,359,25788.74,19537.46,0.1806,5,0,0.0,0.9503,0.0574,1,0.1416,1.32
payee_004502,NORMAL_USER,0,1079,373,9298.94,9310.58,0.3457,47,0,0.0,1.0,0.0138,0,0.2972,0.9987
payee_004503,NORMAL_USER,0,1232,312,5480.19,8329.71,0.2532,6,0,0.0,1.0,0.1155,0,0.1013,0.6579
payee_004504,TRUSTED_MERCHANT,0,739,8783,68648.91,37209.9,11.885,450,0,0.0,0.9538,0.056,0,0.0665,1.8449
payee_004505,NORMAL_USER,0,1568,45,7754.27,13420.53,0.0287,15,0,0.0,0.9251,0.0537,0,0.0612,0.5778
payee_004506,NORMAL_USER,0,909,102,14291.41,8134.15,0.1122,52,0,0.0,0.9958,0.0721,0,0.0764,1.757
payee_004507,NORMAL_USER,0,1992,373,5738.04,2416.38,0.1872,54,0,0.0,0.9135,0.0891,0,0.1773,2.3746
payee_004508,NEW_ACCOUNT,0,37,8,5699.98,9947.67,0.2162,5,2,0.25,0.9813,0.0817,1,0.2484,0.573
payee_004509,NORMAL_USER,0,933,211,43852.5,9638.01,0.2262,48,0,0.0,1.0,0.0,0,0.1982,4.55
payee_004510,NORMAL_USER,0,1462,168,7208.57,4390.47,0.1149,35,0,0.0,0.8907,0.0896,0,0.2338,1.6419
payee_004511,NORMAL_USER,0,550,354,8679.37,16547.78,0.6436,10,0,0.0,0.9991,0.1093,0,0.2313,0.5245
payee_004512,SUSPICIOUS_ACCOUNT,1,56,142,23527.53,12664.4,2.5357,114,3,0.0211,0.676,0.2651,2,0.4701,1.8578
payee_004513,TRUSTED_MERCHANT,0,687,9129,174735.08,31620.33,13.2882,758,2,0.0002,0.9143,0.0098,0,0.0706,5.526
payee_004514,TRUSTED_MERCHANT,0,1421,9213,96666.58,6448.77,6.4835,1080,1,0.0001,0.9919,0.0056,0,0.0318,14.9899
payee_004515,NORMAL_USER,0,1994,72,9474.3,15436.3,0.0361,37,5,0.0694,0.5635,0.2261,1,0.0562,0.6138
payee_004516,NORMAL_USER,0,1841,101,15656.78,9985.49,0.0549,24,0,0.0,1.0,0.0368,0,0.3417,1.568
payee_004517,NORMAL_USER,0,262,132,21262.49,12545.95,0.5038,37,0,0.0,1.0,0.0367,0,0.0636,1.6948
payee_004518,NEW_ACCOUNT,0,3,24,5209.5,936.82,8.0,0,3,0.125,0.8162,0.1842,0,0.3581,5.5608
payee_004519,NORMAL_USER,0,1667,223,6258.47,23332.69,0.1338,32,3,0.0135,0.9237,0.0288,1,0.1956,0.2682
payee_004520,TRUSTED_MERCHANT,0,747,2513,79730.81,8495.48,3.3641,2428,2,0.0008,1.0,0.0,0,0.0574,9.3851
payee_004521,NORMAL_USER,0,798,367,11918.01,20099.19,0.4599,37,0,0.0,0.9381,0.0996,0,0.0643,0.593
payee_004522,NEW_ACCOUNT,0,29,22,745.18,4450.88,0.7586,0,1,0.0455,0.9523,0.0382,0,0.3072,0.1674
payee_004523,SUSPICIOUS_ACCOUNT,1,84,112,12823.08,8118.01,1.3333,16,1,0.0089,0.6858,0.1994,1,0.4104,1.5796
payee_004524,NEW_ACCOUNT,0,23,10,3073.84,1115.62,0.4348,9,0,0.0,0.9302,0.0,0,0.6378,2.7553
payee_004525,NORMAL_USER,0,1877,373,10895.74,8039.09,0.1987,30,1,0.0027,0.9639,0.1328,0,0.2923,1.3553
payee_004526,NEW_ACCOUNT,0,19,22,3649.99,1108.23,1.1579,4,0,0.0,0.8316,0.0362,0,0.5218,3.2935
payee_004527,NEW_ACCOUNT,0,5,21,1102.29,1213.73,4.2,3,2,0.0952,0.9534,0.0741,0,0.2968,0.9082
payee_004528,NORMAL_USER,0,1220,375,15834.63,17354.25,0.3074,32,0,0.0,0.9703,0.047,0,0.2714,0.9124
payee_004529,NORMAL_USER,0,1670,127,11014.73,7016.68,0.076,41,0,0.0,0.9898,0.0,0,0.2955,1.5698
payee_004530,NEW_ACCOUNT,0,21,0,1857.28,2248.05,0.0,7,0,0.0,1.0,0.0785,0,0.4261,0.8262
payee_004531,NORMAL_USER,0,1668,388,6998.45,17127.87,0.2326,43,0,0.0,0.9011,0.0204,0,0.3328,0.4086
payee_004532,NEW_ACCOUNT,0,13,22,3315.98,6631.77,1.6923,1,0,0.0,0.8499,0.0,0,0.6796,0.5
payee_004533,NORMAL_USER,0,860,195,9351.16,27510.89,0.2267,36,0,0.0,0.8583,0.0026,0,0.3331,0.3399
payee_004534,NORMAL_USER,0,1947,337,13597.77,16084.71,0.1731,30,0,0.0,0.9241,0.0,0,0.0823,0.8454
payee_004535,TRUSTED_MERCHANT,0,1514,6008,99002.66,5587.33,3.9683,2936,1,0.0002,0.9065,0.0674,0,0.0333,17.7191
payee_004536,NEW_ACCOUNT,0,2,22,4363.73,865.54,11.0,1,1,0.0455,0.8455,0.0046,0,0.271,5.0417
payee_004537,SUSPICIOUS_ACCOUNT,1,107,184,15181.96,10998.06,1.7196,136,6,0.0326,0.8345,0.2608,0,0.6155,1.3804
payee_004538,TRUSTED_MERCHANT,0,844,12806,98196.07,24400.23,15.173,4122,3,0.0002,0.9752,0.0628,0,0.014,4.0244
payee_004539,NORMAL_USER,0,1760,320,19359.52,14799.09,0.1818,36,1,0.0031,0.992,0.0352,0,0.1439,1.3082
payee_004540,TRUSTED_MERCHANT,0,2168,10529,137859.1,25343.54,4.8565,240,2,0.0002,1.0,0.0,0,0.0784,5.4396
payee_004541,TRUSTED_MERCHANT,0,460,3611,192842.12,46984.3,7.85,4639,1,0.0003,0.9961,0.0835,0,0.052,4.1044
payee_004542,CONFIRMED_SCAM_LIKE,1,28,96,33875.42,34768.6,3.4286,187,6,0.0625,0.6974,0.3743,4,0.5764,0.9743
payee_004543,NORMAL_USER,0,623,51,12416.92,7100.76,0.0819,13,1,0.0196,0.9104,0.131,0,0.3409,1.7487
payee_004544,NORMAL_USER,0,645,156,8790.36,19279.83,0.2419,16,0,0.0,0.9027,0.0,0,0.2145,0.4559
payee_004545,NORMAL_USER,0,1354,236,14646.1,6822.75,0.1743,10,2,0.0085,0.9294,0.0075,0,0.2689,2.1467
payee_004546,CONFIRMED_SCAM_LIKE,1,58,87,21427.2,16359.92,1.5,198,6,0.069,0.3286,0.2748,3,0.789,1.3097
payee_004547,NORMAL_USER,0,1226,330,15377.06,8231.69,0.2692,16,0,0.0,0.8884,0.0,0,0.2194,1.868
payee_004548,NEW_ACCOUNT,0,5,23,691.46,4317.63,4.6,6,2,0.087,0.7799,0.0401,0,0.4415,0.1601
payee_004549,NORMAL_USER,0,160,52,5648.66,9457.6,0.325,38,2,0.0385,0.9826,0.1027,0,0.2925,0.5973
payee_004550,TRUSTED_MERCHANT,0,3174,11720,57031.4,12249.95,3.6925,2132,1,0.0001,0.9781,0.0136,0,0.0535,4.6556
payee_004551,NEW_ACCOUNT,0,44,10,228.86,3358.22,0.2273,8,0,0.0,0.7804,0.1368,0,0.3184,0.0681
payee_004552,TRUSTED_MERCHANT,0,3065,16950,121503.33,6609.7,5.5302,3620,0,0.0,0.9069,0.0,1,0.0807,18.3826
